GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Population of one race:,Margin of Error; Population of one race:,Estimate; Population of one race: - White,Margin of Error; Population of one race: - White,Estimate; Population of one race: - Black or African American,Margin of Error; Population of one race: - Black or African American,Estimate; Population of one race: - American Indian and Alaska Native,Margin of Error; Population of one race: - American Indian and Alaska Native,Estimate; Population of one race: - Asian alone,Margin of Error; Population of one race: - Asian alone,Estimate; Population of one race: - Native Hawaiian and Other Pacific Islander,Margin of Error; Population of one race: - Native Hawaiian and Other Pacific Islander,Estimate; Population of one race: - Some other race,Margin of Error; Population of one race: - Some other race,Estimate; Population of two or more races:,Margin of Error; Population of two or more races:,Estimate; Population of two or more races: - Two races including Some other race,Margin of Error; Population of two or more races: - Two races including Some other race,"Estimate; Population of two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Population of two or more races: - Two races excluding Some other race, and three or more races",Estimate; Population of two or more races: - Population of two races:,Margin of Error; Population of two or more races: - Population of two races:,Estimate; Population of two or more races: - Population of two races: - White; Black or African American,Margin of Error; Population of two or more races: - Population of two races: - White; Black or African American,Estimate; Population of two or more races: - Population of two races: - White; American Indian and Alaska Native,Margin of Error; Population of two or more races: - Population of two races: - White; American Indian and Alaska Native,Estimate; Population of two or more races: - Population of two races: - White; Asian,Margin of Error; Population of two or more races: - Population of two races: - White; Asian,Estimate; Population of two or more races: - Population of two races: - Black or African American; American Indian and Alaska Native,Margin of Error; Population of two or more races: - Population of two races: - Black or African American; American Indian and Alaska Native,Estimate; Population of two or more races: - Population of two races: - All other two race combinations,Margin of Error; Population of two or more races: - Population of two races: - All other two race combinations,Estimate; Population of two or more races: - Population of three races,Margin of Error; Population of two or more races: - Population of three races,Estimate; Population of two or more races: - Population of four or more races,Margin of Error; Population of two or more races: - Population of four or more races
1400000US06075020100,06075020100,"Census Tract 201, San Francisco County, California",5257,536,4939,577,2717,567,228,139,80,75,1003,291,77,89,834,372,318,174,83,77,235,153,278,177,0,17,53,88,131,114,11,27,83,77,40,50,0,17
1400000US06075020200,06075020200,"Census Tract 202, San Francisco County, California",5962,507,5762,516,3870,529,354,200,0,17,811,355,0,17,727,347,200,100,48,48,152,95,200,100,21,32,14,22,101,82,0,17,64,53,0,17,0,17
1400000US06075020300,06075020300,"Census Tract 203, San Francisco County, California",3042,276,2873,272,2243,267,61,58,36,34,399,94,0,12,134,114,169,65,25,37,144,52,158,62,16,24,16,19,101,55,0,12,25,37,11,17,0,12
1400000US06075020401,06075020401,"Census Tract 204.01, San Francisco County, California",3090,213,2916,210,2491,242,124,103,35,35,221,106,0,12,45,66,174,97,10,17,164,91,165,95,18,31,73,70,51,55,0,12,23,26,9,15,0,12
1400000US06075020402,06075020402,"Census Tract 204.02, San Francisco County, California",4128,368,3921,351,3150,342,119,91,0,12,591,146,0,12,61,51,207,145,42,42,165,140,191,140,80,117,0,12,41,57,0,12,70,53,16,25,0,12
1400000US06075020500,06075020500,"Census Tract 205, San Francisco County, California",2646,179,2526,178,2238,195,62,50,13,21,153,85,0,12,60,46,120,63,11,17,109,61,78,51,0,12,21,34,46,35,0,12,11,17,19,22,23,34
1400000US06075020600,06075020600,"Census Tract 206, San Francisco County, California",4607,340,4465,332,3652,348,87,74,72,85,359,117,46,75,249,179,142,87,50,59,92,63,142,87,0,12,13,24,79,57,0,12,50,59,0,12,0,12
1400000US06075020700,06075020700,"Census Tract 207, San Francisco County, California",5427,414,5017,467,4020,469,50,51,26,35,627,158,0,17,294,187,410,281,66,91,344,266,368,281,0,17,57,55,230,256,0,17,81,94,42,54,0,17
1400000US06075020800,06075020800,"Census Tract 208, San Francisco County, California",6182,747,5954,769,3930,816,195,149,92,78,810,286,0,17,927,467,228,114,56,52,172,99,211,107,20,32,0,17,113,78,0,17,78,70,17,28,0,17
1400000US06075020900,06075020900,"Census Tract 209, San Francisco County, California",4723,311,4518,333,2762,364,55,47,122,128,639,244,0,12,940,386,205,92,80,65,125,69,205,92,17,19,13,20,73,53,0,12,102,73,0,12,0,12
1400000US06075021000,06075021000,"Census Tract 210, San Francisco County, California",4556,502,4279,510,3410,449,26,59,26,59,578,291,0,12,239,157,277,180,0,12,277,180,277,180,40,39,0,12,220,178,0,12,17,29,0,12,0,12
1400000US06075021100,06075021100,"Census Tract 211, San Francisco County, California",3993,283,3818,278,3080,332,75,72,17,20,480,166,0,12,166,95,175,106,14,23,161,107,149,100,0,12,11,21,124,97,0,12,14,23,26,40,0,12
1400000US06075021200,06075021200,"Census Tract 212, San Francisco County, California",2842,202,2671,213,2325,190,33,44,0,12,277,86,0,12,36,32,171,78,32,29,139,74,171,78,5,9,49,49,56,46,0,12,61,41,0,12,0,12
1400000US06075021300,06075021300,"Census Tract 213, San Francisco County, California",2626,227,2478,232,2113,193,0,12,0,12,316,141,0,12,49,57,148,80,0,12,148,80,130,73,0,12,0,12,110,68,0,12,20,24,18,21,0,12
1400000US06075021400,06075021400,"Census Tract 214, San Francisco County, California",3459,285,3281,292,2715,271,9,15,13,20,471,124,0,12,73,53,178,91,19,24,159,90,178,91,17,18,25,24,117,85,0,12,19,24,0,12,0,12
1400000US06075021500,06075021500,"Census Tract 215, San Francisco County, California",5129,455,5016,453,3958,490,196,133,0,12,538,134,15,24,309,250,113,85,0,12,113,85,92,74,0,12,15,25,66,65,0,12,11,21,21,37,0,12
1400000US06075021600,06075021600,"Census Tract 216, San Francisco County, California",4335,532,4176,531,2585,373,289,162,74,85,846,184,11,18,371,486,159,134,0,12,159,134,131,129,0,12,0,12,119,127,0,12,12,21,28,49,0,12
1400000US06075021700,06075021700,"Census Tract 217, San Francisco County, California",4079,290,3907,316,2536,305,504,245,10,16,701,175,0,12,156,108,172,105,12,19,160,100,161,102,41,58,52,54,56,56,0,12,12,19,11,17,0,12
1400000US06075021800,06075021800,"Census Tract 218, San Francisco County, California",4238,244,3944,253,3322,255,75,41,17,24,334,131,0,12,196,124,294,118,0,12,294,118,259,107,67,56,16,18,169,81,0,12,7,11,35,54,0,12
1400000US06075022600,06075022600,"Census Tract 226, San Francisco County, California",1866,164,1790,163,1145,157,154,122,0,12,484,140,0,12,7,11,76,38,16,17,60,32,76,38,6,11,0,12,48,31,6,9,16,17,0,12,0,12
1400000US06075022702,06075022702,"Census Tract 227.02, San Francisco County, California",2297,194,2109,183,1724,224,56,61,0,12,301,112,0,12,28,25,188,88,0,12,188,88,130,65,19,28,13,20,91,49,0,12,7,12,58,65,0,12
1400000US06075022704,06075022704,"Census Tract 227.04, San Francisco County, California",3314,202,3151,191,2451,222,32,37,11,15,568,128,0,12,89,61,163,75,11,18,152,68,133,65,6,10,0,12,107,56,0,12,20,23,30,35,0,12
1400000US06075022801,06075022801,"Census Tract 228.01, San Francisco County, California",4988,416,4850,423,3123,505,197,147,0,12,736,146,18,28,776,273,138,101,0,12,138,101,138,101,13,15,6,10,106,99,0,12,13,19,0,12,0,12
1400000US06075022802,06075022802,"Census Tract 228.02, San Francisco County, California",2220,281,2128,296,1188,315,85,64,9,14,400,174,0,12,446,166,92,62,17,24,75,57,79,55,12,15,6,10,43,43,0,12,18,25,13,30,0,12
1400000US06075022803,06075022803,"Census Tract 228.03, San Francisco County, California",4930,520,4805,544,2950,508,99,74,27,43,415,183,0,17,1314,505,125,80,51,50,74,56,125,80,11,17,14,24,28,30,0,17,72,65,0,17,0,17
1400000US06075022901,06075022901,"Census Tract 229.01, San Francisco County, California",5024,563,4762,583,2581,461,199,141,35,35,488,177,0,12,1459,616,262,132,162,117,100,56,251,130,20,24,0,12,57,49,0,12,174,124,11,17,0,12
1400000US06075022902,06075022902,"Census Tract 229.02, San Francisco County, California",2460,282,2316,293,1635,348,217,104,0,12,186,102,20,31,258,137,144,102,68,91,76,49,135,99,0,12,35,33,23,25,9,13,68,91,0,12,9,13
1400000US06075022903,06075022903,"Census Tract 229.03, San Francisco County, California",3097,430,2791,376,1686,283,68,61,4,8,423,169,0,12,610,291,306,172,164,155,142,118,241,144,13,21,10,16,54,43,0,12,164,155,65,109,0,12
