"","C.Block","number.races","race","percent.pop"
"5418","060750201003","2","Black; Native",0
"5419","060750201004","2","Black; Native",0
"5420","060750202001","2","Black; Native",0
"5421","060750202002","2","Black; Native",0
"5422","060750202003","2","Black; Native",0
"5423","060750203001","2","Black; Native",0
"5424","060750203002","2","Black; Native",0
"5425","060750203003","2","Black; Native",0
"5426","060750204011","2","Black; Native",0
"5427","060750204012","2","Black; Native",0
"5428","060750204013","2","Black; Native",0
"5429","060750204021","2","Black; Native",0
"5430","060750204022","2","Black; Native",0
"5431","060750205001","2","Black; Native",0
"5432","060750205002","2","Black; Native",0
"5433","060750205003","2","Black; Native",0
"5434","060750206001","2","Black; Native",0
"5435","060750206002","2","Black; Native",0
"5436","060750206003","2","Black; Native",0
"5437","060750206004","2","Black; Native",0
"5438","060750207001","2","Black; Native",0
"5439","060750207002","2","Black; Native",0
"5440","060750207003","2","Black; Native",0
"5441","060750208001","2","Black; Native",0
"5442","060750208002","2","Black; Native",0
"5443","060750208003","2","Black; Native",0
"5444","060750208004","2","Black; Native",0
"5445","060750209001","2","Black; Native",0
"5446","060750209002","2","Black; Native",0
"5447","060750209003","2","Black; Native",0
"5448","060750209004","2","Black; Native",0
"5449","060750210001","2","Black; Native",0
"5450","060750210002","2","Black; Native",0
"5451","060750210003","2","Black; Native",0
"5452","060750210004","2","Black; Native",0
"5453","060750211001","2","Black; Native",0
"5454","060750211002","2","Black; Native",0
"5455","060750211003","2","Black; Native",0
"5456","060750211004","2","Black; Native",0
"5457","060750212001","2","Black; Native",0
"5458","060750212002","2","Black; Native",0
"5459","060750212003","2","Black; Native",0
"5460","060750213001","2","Black; Native",0
"5461","060750213002","2","Black; Native",0
"5462","060750214001","2","Black; Native",0
"5463","060750214002","2","Black; Native",0
"5464","060750214003","2","Black; Native",0
"5465","060750215001","2","Black; Native",0
"5466","060750215002","2","Black; Native",0
"5467","060750215003","2","Black; Native",0
"5468","060750215004","2","Black; Native",0
"5469","060750215005","2","Black; Native",0
"5470","060750216001","2","Black; Native",0
"5471","060750216002","2","Black; Native",0
"5472","060750217001","2","Black; Native",0
"5473","060750217002","2","Black; Native",0
"5474","060750217003","2","Black; Native",0
"5475","060750218001","2","Black; Native",0
"5476","060750218002","2","Black; Native",0
"5477","060750218003","2","Black; Native",0
"5478","060750218004","2","Black; Native",0
"5479","060750226001","2","Black; Native",0.00925925925925926
"5480","060750226002","2","Black; Native",0
"5481","060750227021","2","Black; Native",0
"5482","060750227022","2","Black; Native",0
"5483","060750227041","2","Black; Native",0
"5484","060750227042","2","Black; Native",0
"5485","060750228011","2","Black; Native",0
"5486","060750228012","2","Black; Native",0
"5487","060750228013","2","Black; Native",0
"5488","060750228021","2","Black; Native",0
"5489","060750228022","2","Black; Native",0
"5490","060750228031","2","Black; Native",0
"5491","060750228032","2","Black; Native",0
"5492","060750228033","2","Black; Native",0
"5493","060750229011","2","Black; Native",0
"5494","060750229012","2","Black; Native",0
"5495","060750229013","2","Black; Native",0
"5496","060750229021","2","Black; Native",0
"5497","060750229022","2","Black; Native",0.00764655904842821
"5498","060750229031","2","Black; Native",0
"5499","060750229032","2","Black; Native",0
"5500","060750229033","2","Black; Native",0
"5501","060750230011","2","Black; Native",0
"5502","060750230012","2","Black; Native",0.0154071900220103
"5503","060750230013","2","Black; Native",0
"5504","060750230031","2","Black; Native",0.00388407529130565
"5505","060750230032","2","Black; Native",0
"5506","060750231021","2","Black; Native",0.016624503071919
"5507","060750231022","2","Black; Native",0
"5508","060750231031","2","Black; Native",0
"5509","060750231032","2","Black; Native",0
"5510","060750232001","2","Black; Native",0.0030543677458766
"5511","060750232002","2","Black; Native",0
"5512","060750232003","2","Black; Native",0
"5513","060750233001","2","Black; Native",0.00326700326700327
"5514","060750234001","2","Black; Native",0
"5515","060750234002","2","Black; Native",0.00123102174805088
"5516","060750251001","2","Black; Native",0
"5517","060750251002","2","Black; Native",0
"5518","060750251003","2","Black; Native",0
"5519","060750252001","2","Black; Native",0
"5520","060750252002","2","Black; Native",0
"5521","060750252003","2","Black; Native",0.0374149659863946
"5522","060750252004","2","Black; Native",0
"5523","060750253001","2","Black; Native",0
"5524","060750253002","2","Black; Native",0
"5525","060750253003","2","Black; Native",0
"5526","060750253004","2","Black; Native",0
"5527","060750254011","2","Black; Native",0
"5528","060750254012","2","Black; Native",0
"5529","060750254013","2","Black; Native",0
"5530","060750254021","2","Black; Native",0
"5531","060750254022","2","Black; Native",0
"5532","060750254023","2","Black; Native",0.00414593698175788
"5533","060750254031","2","Black; Native",0
"5534","060750254032","2","Black; Native",0
"5535","060750255001","2","Black; Native",0
"5536","060750255002","2","Black; Native",0
"5537","060750255003","2","Black; Native",0
"5538","060750255004","2","Black; Native",0
"5539","060750255005","2","Black; Native",0
"5540","060750255006","2","Black; Native",0
"5541","060750256001","2","Black; Native",0
"5542","060750256002","2","Black; Native",0
"5543","060750256003","2","Black; Native",0
"5544","060750256004","2","Black; Native",0
"5545","060750257011","2","Black; Native",0
"5546","060750257012","2","Black; Native",0
"5547","060750257013","2","Black; Native",0
"5548","060750257021","2","Black; Native",0
"5549","060750257022","2","Black; Native",0
"5550","060750257023","2","Black; Native",0
"5551","060750258001","2","Black; Native",0
"5552","060750258002","2","Black; Native",0
"5553","060750259001","2","Black; Native",0
"5554","060750259002","2","Black; Native",0
"5555","060750259003","2","Black; Native",0
"5556","060750260011","2","Black; Native",0
"5557","060750260012","2","Black; Native",0
"5558","060750260021","2","Black; Native",0.00216333153055706
"5559","060750260022","2","Black; Native",0
"5560","060750260031","2","Black; Native",0
"5561","060750260032","2","Black; Native",0
"5562","060750260041","2","Black; Native",0
"5563","060750260042","2","Black; Native",0
"5564","060750261001","2","Black; Native",0
"5565","060750261002","2","Black; Native",0
"5566","060750261003","2","Black; Native",0
"5567","060750261004","2","Black; Native",0
"5568","060750262001","2","Black; Native",0
"5569","060750262002","2","Black; Native",0
"5570","060750262003","2","Black; Native",0
"5571","060750262004","2","Black; Native",0
"5572","060750262005","2","Black; Native",0
"5573","060750263011","2","Black; Native",0
"5574","060750263012","2","Black; Native",0
"5575","060750263013","2","Black; Native",0
"5576","060750263021","2","Black; Native",0
"5577","060750263022","2","Black; Native",0
"5578","060750263023","2","Black; Native",0.00607671857197114
"5579","060750263031","2","Black; Native",0
"5580","060750263032","2","Black; Native",0
"5581","060750264011","2","Black; Native",0
"5582","060750264012","2","Black; Native",0
"5583","060750264021","2","Black; Native",0
"5584","060750264022","2","Black; Native",0
"5585","060750264023","2","Black; Native",0
"5586","060750264031","2","Black; Native",0
"5587","060750264032","2","Black; Native",0.00154162384378212
"5588","060750264041","2","Black; Native",0
"5589","060750264042","2","Black; Native",0.0612597066436583
"5590","060750301011","2","Black; Native",0
"5591","060750301012","2","Black; Native",0
"5592","060750301013","2","Black; Native",0
"5593","060750301014","2","Black; Native",0
"5594","060750301021","2","Black; Native",0
"5595","060750301022","2","Black; Native",0
"5596","060750301023","2","Black; Native",0
"5597","060750302011","2","Black; Native",0
"5598","060750302012","2","Black; Native",0
"5599","060750302013","2","Black; Native",0
"5600","060750302021","2","Black; Native",0
"5601","060750302022","2","Black; Native",0
"5602","060750302023","2","Black; Native",0
"5603","060750303011","2","Black; Native",0
"5604","060750303012","2","Black; Native",0
"5605","060750303013","2","Black; Native",0
"5606","060750303014","2","Black; Native",0
"5607","060750303021","2","Black; Native",0
"5608","060750303022","2","Black; Native",0
"5609","060750303023","2","Black; Native",0
"5610","060750304001","2","Black; Native",0
"5611","060750304002","2","Black; Native",0
"5612","060750304003","2","Black; Native",0
"5613","060750304004","2","Black; Native",0
"5614","060750304005","2","Black; Native",0
"5615","060750305001","2","Black; Native",0
"5616","060750305002","2","Black; Native",0
"5617","060750305003","2","Black; Native",0.000813008130081301
"5618","060750306001","2","Black; Native",0
"5619","060750306002","2","Black; Native",0
"5620","060750306003","2","Black; Native",0
"5621","060750307001","2","Black; Native",0
"5622","060750307002","2","Black; Native",0
"5623","060750307003","2","Black; Native",0.0079750346740638
"5624","060750308001","2","Black; Native",0
"5625","060750308002","2","Black; Native",0
"5626","060750308003","2","Black; Native",0
"5627","060750308004","2","Black; Native",0
"5628","060750308005","2","Black; Native",0
"5629","060750309001","2","Black; Native",0
"5630","060750309002","2","Black; Native",0.000956022944550669
"5631","060750309003","2","Black; Native",0
"5632","060750309004","2","Black; Native",0
"5633","060750309005","2","Black; Native",0
"5634","060750309006","2","Black; Native",0
"5635","060750309007","2","Black; Native",0
"5636","060750310001","2","Black; Native",0
"5637","060750310002","2","Black; Native",0
"5638","060750310003","2","Black; Native",0
"5639","060750311001","2","Black; Native",0
"5640","060750311002","2","Black; Native",0
"5641","060750311003","2","Black; Native",0
"5642","060750311004","2","Black; Native",0
"5643","060750311005","2","Black; Native",0
"5644","060750312011","2","Black; Native",0
"5645","060750312012","2","Black; Native",0
"5646","060750312013","2","Black; Native",0
"5647","060750312014","2","Black; Native",0
"5648","060750312021","2","Black; Native",0
"5649","060750312022","2","Black; Native",0
"5650","060750313011","2","Black; Native",0
"5651","060750313012","2","Black; Native",0
"5652","060750313013","2","Black; Native",0
"5653","060750313021","2","Black; Native",0
"5654","060750313022","2","Black; Native",0
"5655","060750313023","2","Black; Native",0
"5656","060750314001","2","Black; Native",0
"5657","060750314002","2","Black; Native",0
"5658","060750314003","2","Black; Native",0
"5659","060750314004","2","Black; Native",0
"5660","060750314005","2","Black; Native",0
"5661","060750326011","2","Black; Native",0
"5662","060750326012","2","Black; Native",0
"5663","060750326013","2","Black; Native",0
"5664","060750326021","2","Black; Native",0
"5665","060750326022","2","Black; Native",0
"5666","060750326023","2","Black; Native",0
"5667","060750327001","2","Black; Native",0
"5668","060750327002","2","Black; Native",0
"5669","060750327003","2","Black; Native",0
"5670","060750327004","2","Black; Native",0
"5671","060750327005","2","Black; Native",0
"5672","060750327006","2","Black; Native",0
"5673","060750327007","2","Black; Native",0
"5674","060750328011","2","Black; Native",0
"5675","060750328012","2","Black; Native",0
"5676","060750328013","2","Black; Native",0
"5677","060750328021","2","Black; Native",0
"5678","060750328022","2","Black; Native",0
"5679","060750328023","2","Black; Native",0
"5680","060750329011","2","Black; Native",0
"5681","060750329012","2","Black; Native",0
"5682","060750329013","2","Black; Native",0
"5683","060750329014","2","Black; Native",0
"5684","060750329021","2","Black; Native",0
"5685","060750329022","2","Black; Native",0
"5686","060750329023","2","Black; Native",0
"5687","060750330001","2","Black; Native",0
"5688","060750330002","2","Black; Native",0
"5689","060750330003","2","Black; Native",0
"5690","060750330004","2","Black; Native",0
"5691","060750330005","2","Black; Native",0
"5692","060750330006","2","Black; Native",0
"5693","060750331001","2","Black; Native",0
"5694","060750331002","2","Black; Native",0
"5695","060750331003","2","Black; Native",0
"5696","060750331004","2","Black; Native",0
"5697","060750332011","2","Black; Native",0
"5698","060750332031","2","Black; Native",0.00831873905429072
"5699","060750332032","2","Black; Native",0
"5700","060750332041","2","Black; Native",0
"5701","060750332042","2","Black; Native",0
"5702","060750332043","2","Black; Native",0
"5703","060750351001","2","Black; Native",0
"5704","060750351002","2","Black; Native",0
"5705","060750351003","2","Black; Native",0
"5706","060750351004","2","Black; Native",0
"5707","060750351005","2","Black; Native",0
"5708","060750351006","2","Black; Native",0
"5709","060750351007","2","Black; Native",0
"5710","060750352011","2","Black; Native",0
"5711","060750352012","2","Black; Native",0
"5712","060750352013","2","Black; Native",0
"5713","060750352014","2","Black; Native",0
"5714","060750352015","2","Black; Native",0
"5715","060750352021","2","Black; Native",0
"5716","060750352022","2","Black; Native",0
"5717","060750352023","2","Black; Native",0
"5718","060750353001","2","Black; Native",0
"5719","060750353002","2","Black; Native",0
"5720","060750353003","2","Black; Native",0
"5721","060750353004","2","Black; Native",0
"5722","060750353005","2","Black; Native",0
"5723","060750353006","2","Black; Native",0
"5724","060750354001","2","Black; Native",0
"5725","060750354002","2","Black; Native",0
"5726","060750354003","2","Black; Native",0
"5727","060750354004","2","Black; Native",0
"5728","060750354005","2","Black; Native",0
"5729","060750401001","2","Black; Native",0
"5730","060750401002","2","Black; Native",0
"5731","060750401003","2","Black; Native",0
"5732","060750401004","2","Black; Native",0
"5733","060750402001","2","Black; Native",0
"5734","060750402002","2","Black; Native",0
"5735","060750402003","2","Black; Native",0
"5736","060750402004","2","Black; Native",0
"5737","060750426011","2","Black; Native",0
"5738","060750426012","2","Black; Native",0
"5739","060750426021","2","Black; Native",0
"5740","060750426022","2","Black; Native",0
"5741","060750426023","2","Black; Native",0
"5742","060750427001","2","Black; Native",0
"5743","060750427002","2","Black; Native",0
"5744","060750427003","2","Black; Native",0
"5745","060750428001","2","Black; Native",0
"5746","060750428002","2","Black; Native",0
"5747","060750428003","2","Black; Native",0
"5748","060750451001","2","Black; Native",0
"5749","060750451002","2","Black; Native",0
"5750","060750451003","2","Black; Native",0
"5751","060750452001","2","Black; Native",0
"5752","060750452002","2","Black; Native",0
"5753","060750452003","2","Black; Native",0
"5754","060750452004","2","Black; Native",0
"5755","060750452005","2","Black; Native",0
"5756","060750476001","2","Black; Native",0
"5757","060750476002","2","Black; Native",0
"5758","060750476003","2","Black; Native",0
"5759","060750476004","2","Black; Native",0
"5760","060750477011","2","Black; Native",0
"5761","060750477012","2","Black; Native",0
"5762","060750477013","2","Black; Native",0
"5763","060750477021","2","Black; Native",0
"5764","060750477022","2","Black; Native",0
"5765","060750477023","2","Black; Native",0
"5766","060750478011","2","Black; Native",0
"5767","060750478012","2","Black; Native",0
"5768","060750478013","2","Black; Native",0
"5769","060750478021","2","Black; Native",0
"5770","060750478022","2","Black; Native",0
"5771","060750478023","2","Black; Native",0
"5772","060750479011","2","Black; Native",0
"5773","060750479012","2","Black; Native",0
"5774","060750479013","2","Black; Native",0
"5775","060750479014","2","Black; Native",0
"5776","060750479015","2","Black; Native",0
"5777","060750479021","2","Black; Native",0.0308529945553539
"5778","060750479022","2","Black; Native",0
"5779","060750479023","2","Black; Native",0
"5780","060750601001","2","Black; Native",0
"5781","060750604001","2","Black; Native",0
"5782","060750605021","2","Black; Native",0.0183028286189684
"5783","060750605022","2","Black; Native",0
"5784","060750605023","2","Black; Native",0
"5785","060750607001","2","Black; Native",0.00324788307620926
"5786","060750607002","2","Black; Native",0
"5787","060750607003","2","Black; Native",0
"5788","060750610001","2","Black; Native",0
"5789","060750610002","2","Black; Native",0
"5790","060750611001","2","Black; Native",0
"5791","060750611002","2","Black; Native",0
"5792","060750611003","2","Black; Native",0
"5793","060750612001","2","Black; Native",0.0290742157612854
"5794","060750612002","2","Black; Native",0
"5795","060750614001","2","Black; Native",0
"5796","060750614002","2","Black; Native",0
"5797","060750614003","2","Black; Native",0
"5798","060750615001","2","Black; Native",0
"5799","060750615002","2","Black; Native",0
"5800","060750615003","2","Black; Native",0
"5801","060750615004","2","Black; Native",0
"5802","060750615005","2","Black; Native",0
"5803","060750615006","2","Black; Native",0
"5804","060759802001","2","Black; Native",0.0133779264214047
"5805","060759803001","2","Black; Native",0
"5806","060759804011","2","Black; Native",NA
"5807","060759805011","2","Black; Native",0
"5808","060759806001","2","Black; Native",0
"5809","060759809001","2","Black; Native",0
"5810","060759901000","2","Black; Native",NA
"5811","060750101001","2","Other_Combination",0
"5812","060750101002","2","Other_Combination",0.0593607305936073
"5813","060750102001","2","Other_Combination",0
"5814","060750102002","2","Other_Combination",0
"5815","060750102003","2","Other_Combination",0.0245979186376537
"5816","060750103001","2","Other_Combination",0
"5817","060750103002","2","Other_Combination",0
"5818","060750103003","2","Other_Combination",0
"5819","060750104001","2","Other_Combination",0
"5820","060750104002","2","Other_Combination",0
"5821","060750104003","2","Other_Combination",0.0350574712643678
"5822","060750104004","2","Other_Combination",0.0950846091861402
"5823","060750105001","2","Other_Combination",0
"5824","060750105002","2","Other_Combination",0.00676437429537768
"5825","060750106001","2","Other_Combination",0
"5826","060750106002","2","Other_Combination",0.0705794947994056
"5827","060750106003","2","Other_Combination",0.0246913580246914
"5828","060750107001","2","Other_Combination",0
"5829","060750107002","2","Other_Combination",0.0219981668194317
"5830","060750107003","2","Other_Combination",0
"5831","060750107004","2","Other_Combination",0
"5832","060750108001","2","Other_Combination",0
"5833","060750108002","2","Other_Combination",0
"5834","060750108003","2","Other_Combination",0
"5835","060750109001","2","Other_Combination",0
"5836","060750109002","2","Other_Combination",0
"5837","060750109003","2","Other_Combination",0
"5838","060750110001","2","Other_Combination",0
"5839","060750110002","2","Other_Combination",0
"5840","060750110003","2","Other_Combination",0.0102183000464468
"5841","060750111001","2","Other_Combination",0.0579779587925252
"5842","060750111002","2","Other_Combination",0.0127077223851417
"5843","060750111003","2","Other_Combination",0
"5844","060750112001","2","Other_Combination",0
"5845","060750112002","2","Other_Combination",0
"5846","060750112003","2","Other_Combination",0.0671550671550672
"5847","060750113001","2","Other_Combination",0.0060893098782138
"5848","060750113002","2","Other_Combination",0
"5849","060750117001","2","Other_Combination",0
"5850","060750117002","2","Other_Combination",0
"5851","060750118001","2","Other_Combination",0.00517241379310345
"5852","060750119011","2","Other_Combination",0
"5853","060750119012","2","Other_Combination",0
"5854","060750119021","2","Other_Combination",0.0187110187110187
"5855","060750119022","2","Other_Combination",0
"5856","060750120001","2","Other_Combination",0.0106194690265487
"5857","060750120002","2","Other_Combination",0.0112419700214133
"5858","060750121001","2","Other_Combination",0.0139664804469274
"5859","060750121002","2","Other_Combination",0.0494071146245059
"5860","060750122011","2","Other_Combination",0.0220248667850799
"5861","060750122012","2","Other_Combination",0.0329358319136854
"5862","060750122021","2","Other_Combination",0.0139655732380643
"5863","060750123011","2","Other_Combination",0
"5864","060750123012","2","Other_Combination",0.0440967283072546
"5865","060750123021","2","Other_Combination",0.00964187327823691
"5866","060750123022","2","Other_Combination",0.0365853658536585
"5867","060750124011","2","Other_Combination",0.0293237582286056
"5868","060750124012","2","Other_Combination",0.0445275322909585
"5869","060750124021","2","Other_Combination",0.00806451612903226
"5870","060750124022","2","Other_Combination",0.0386571719226857
"5871","060750124023","2","Other_Combination",0
"5872","060750125011","2","Other_Combination",0.0444156964208711
"5873","060750125012","2","Other_Combination",0
"5874","060750125021","2","Other_Combination",0
"5875","060750125022","2","Other_Combination",0.00263388937664618
"5876","060750126011","2","Other_Combination",0.00520208083233293
"5877","060750126021","2","Other_Combination",0
"5878","060750126022","2","Other_Combination",0
"5879","060750127001","2","Other_Combination",0
"5880","060750127002","2","Other_Combination",0.0361041141897565
"5881","060750127003","2","Other_Combination",0
"5882","060750128001","2","Other_Combination",0.00765420981539847
"5883","060750128002","2","Other_Combination",0
"5884","060750128003","2","Other_Combination",0
"5885","060750128004","2","Other_Combination",0
"5886","060750129011","2","Other_Combination",0.011754068716094
"5887","060750129012","2","Other_Combination",0
"5888","060750129021","2","Other_Combination",0
"5889","060750129022","2","Other_Combination",0
"5890","060750129023","2","Other_Combination",0
"5891","060750130001","2","Other_Combination",0
"5892","060750130002","2","Other_Combination",0
"5893","060750130003","2","Other_Combination",0
"5894","060750130004","2","Other_Combination",0.0164217804667243
"5895","060750131011","2","Other_Combination",0.00174621653084983
"5896","060750131012","2","Other_Combination",0.00675349734684033
"5897","060750131021","2","Other_Combination",0
"5898","060750131022","2","Other_Combination",0
"5899","060750132001","2","Other_Combination",0
"5900","060750132002","2","Other_Combination",0
"5901","060750132003","2","Other_Combination",0
"5902","060750133001","2","Other_Combination",0
"5903","060750133002","2","Other_Combination",0.00607638888888889
"5904","060750133003","2","Other_Combination",0
"5905","060750133004","2","Other_Combination",0
"5906","060750133005","2","Other_Combination",0.0179257362355954
"5907","060750134001","2","Other_Combination",0
"5908","060750134002","2","Other_Combination",0
"5909","060750134003","2","Other_Combination",0
"5910","060750135001","2","Other_Combination",0
"5911","060750135002","2","Other_Combination",0.0283960092095165
"5912","060750151001","2","Other_Combination",0.00668647845468053
"5913","060750151002","2","Other_Combination",0
"5914","060750152001","2","Other_Combination",0
"5915","060750152002","2","Other_Combination",0
"5916","060750152003","2","Other_Combination",0
"5917","060750153001","2","Other_Combination",0
"5918","060750153002","2","Other_Combination",0
"5919","060750154001","2","Other_Combination",0
"5920","060750154002","2","Other_Combination",0
"5921","060750154003","2","Other_Combination",0
"5922","060750154004","2","Other_Combination",0
"5923","060750154005","2","Other_Combination",0.0122743682310469
"5924","060750155001","2","Other_Combination",0
"5925","060750155002","2","Other_Combination",0.030440414507772
"5926","060750155003","2","Other_Combination",0
"5927","060750156001","2","Other_Combination",0.0521172638436482
"5928","060750156002","2","Other_Combination",0.00841622035195103
"5929","060750156003","2","Other_Combination",0
"5930","060750157001","2","Other_Combination",0
"5931","060750157002","2","Other_Combination",0.0100456621004566
"5932","060750157003","2","Other_Combination",0
"5933","060750157004","2","Other_Combination",0.0245624808105619
"5934","060750158011","2","Other_Combination",0
"5935","060750158012","2","Other_Combination",0.00580168776371308
"5936","060750158013","2","Other_Combination",0
"5937","060750158021","2","Other_Combination",0
"5938","060750158022","2","Other_Combination",0
"5939","060750159001","2","Other_Combination",0.0137180700094607
"5940","060750159002","2","Other_Combination",0
"5941","060750160001","2","Other_Combination",0.0235109717868339
"5942","060750161001","2","Other_Combination",0.00357568533969011
"5943","060750161002","2","Other_Combination",0
"5944","060750161003","2","Other_Combination",0.0728155339805825
"5945","060750161004","2","Other_Combination",0
"5946","060750162001","2","Other_Combination",0.013953488372093
"5947","060750162002","2","Other_Combination",0.0336215177713737
"5948","060750162003","2","Other_Combination",0
"5949","060750163001","2","Other_Combination",0
"5950","060750163002","2","Other_Combination",0
"5951","060750163003","2","Other_Combination",0
"5952","060750164001","2","Other_Combination",0.0165605095541401
"5953","060750164002","2","Other_Combination",0.00449438202247191
"5954","060750165001","2","Other_Combination",0
"5955","060750165002","2","Other_Combination",0.00682852807283763
"5956","060750165003","2","Other_Combination",0
"5957","060750165004","2","Other_Combination",0
"5958","060750166001","2","Other_Combination",0
"5959","060750166002","2","Other_Combination",0.0331244404655327
"5960","060750166003","2","Other_Combination",0.0101522842639594
"5961","060750166004","2","Other_Combination",0
"5962","060750167001","2","Other_Combination",0
"5963","060750167002","2","Other_Combination",0
"5964","060750167003","2","Other_Combination",0.0141176470588235
"5965","060750167004","2","Other_Combination",0.00893470790378007
"5966","060750168011","2","Other_Combination",0.0156895127993394
"5967","060750168012","2","Other_Combination",0
"5968","060750168013","2","Other_Combination",0.0200845665961945
"5969","060750168021","2","Other_Combination",0.022883295194508
"5970","060750168022","2","Other_Combination",0
"5971","060750168023","2","Other_Combination",0
"5972","060750169001","2","Other_Combination",0
"5973","060750169002","2","Other_Combination",0
"5974","060750170001","2","Other_Combination",0.00592885375494071
"5975","060750170002","2","Other_Combination",0
"5976","060750170003","2","Other_Combination",0
"5977","060750171011","2","Other_Combination",0
"5978","060750171012","2","Other_Combination",0.0126926563916591
"5979","060750171013","2","Other_Combination",0
"5980","060750171021","2","Other_Combination",0
"5981","060750171022","2","Other_Combination",0.0258992805755396
"5982","060750171023","2","Other_Combination",0.0215792054928887
"5983","060750176011","2","Other_Combination",NA
"5984","060750176012","2","Other_Combination",0.0215622457282343
"5985","060750176013","2","Other_Combination",0.00234962406015038
"5986","060750176014","2","Other_Combination",0
"5987","060750176015","2","Other_Combination",0.0291970802919708
"5988","060750177001","2","Other_Combination",0
"5989","060750177002","2","Other_Combination",0.0302593659942363
"5990","060750178011","2","Other_Combination",0.0230905861456483
"5991","060750178012","2","Other_Combination",0
"5992","060750178021","2","Other_Combination",0.0157506702412869
"5993","060750178022","2","Other_Combination",0.0256991685563114
"5994","060750179021","2","Other_Combination",0.0155692507298086
"5995","060750180001","2","Other_Combination",0.0172317954419122
"5996","060750180002","2","Other_Combination",0.0153524075366364
"5997","060750201001","2","Other_Combination",0
"5998","060750201002","2","Other_Combination",0.00906555090655509
"5999","060750201003","2","Other_Combination",0.0345454545454545
"6000","060750201004","2","Other_Combination",0.0215633423180593
"6001","060750202001","2","Other_Combination",0
"6002","060750202002","2","Other_Combination",0.006519967400163
"6003","060750202003","2","Other_Combination",0.0192848533547609
"6004","060750203001","2","Other_Combination",0
"6005","060750203002","2","Other_Combination",0
"6006","060750203003","2","Other_Combination",0.0218340611353712
"6007","060750204011","2","Other_Combination",0.00836820083682008
"6008","060750204012","2","Other_Combination",0
"6009","060750204013","2","Other_Combination",0.0106122448979592
"6010","060750204021","2","Other_Combination",0.00658761528326746
"6011","060750204022","2","Other_Combination",0.0297136682874122
"6012","060750205001","2","Other_Combination",0.0113989637305699
"6013","060750205002","2","Other_Combination",0
"6014","060750205003","2","Other_Combination",0
"6015","060750206001","2","Other_Combination",0
"6016","060750206002","2","Other_Combination",0
"6017","060750206003","2","Other_Combination",0
"6018","060750206004","2","Other_Combination",0.0363901018922853
"6019","060750207001","2","Other_Combination",0
"6020","060750207002","2","Other_Combination",0
"6021","060750207003","2","Other_Combination",0.0807577268195414
"6022","060750208001","2","Other_Combination",0.0165394402035623
"6023","060750208002","2","Other_Combination",0
"6024","060750208003","2","Other_Combination",0.0243626062322946
"6025","060750208004","2","Other_Combination",0.0107369448511469
"6026","060750209001","2","Other_Combination",0.0336862367661213
"6027","060750209002","2","Other_Combination",0.0215264187866928
"6028","060750209003","2","Other_Combination",0
"6029","060750209004","2","Other_Combination",0.0112107623318386
"6030","060750210001","2","Other_Combination",0
"6031","060750210002","2","Other_Combination",0.0130932896890344
"6032","060750210003","2","Other_Combination",0
"6033","060750210004","2","Other_Combination",0.00101419878296146
"6034","060750211001","2","Other_Combination",0
"6035","060750211002","2","Other_Combination",0.0150214592274678
"6036","060750211003","2","Other_Combination",0
"6037","060750211004","2","Other_Combination",0
"6038","060750212001","2","Other_Combination",0.0232828870779977
"6039","060750212002","2","Other_Combination",0.0393474088291747
"6040","060750212003","2","Other_Combination",0
"6041","060750213001","2","Other_Combination",0
"6042","060750213002","2","Other_Combination",0.0137551581843191
"6043","060750214001","2","Other_Combination",0
"6044","060750214002","2","Other_Combination",0.00526315789473684
"6045","060750214003","2","Other_Combination",0.0090293453724605
"6046","060750215001","2","Other_Combination",0
"6047","060750215002","2","Other_Combination",0
"6048","060750215003","2","Other_Combination",0.0103578154425612
"6049","060750215004","2","Other_Combination",0
"6050","060750215005","2","Other_Combination",0
"6051","060750216001","2","Other_Combination",0.00596718050721034
"6052","060750216002","2","Other_Combination",0
"6053","060750217001","2","Other_Combination",0
"6054","060750217002","2","Other_Combination",0
"6055","060750217003","2","Other_Combination",0.0069889341875364
"6056","060750218001","2","Other_Combination",0
"6057","060750218002","2","Other_Combination",0
"6058","060750218003","2","Other_Combination",0
"6059","060750218004","2","Other_Combination",0.00834326579261025
"6060","060750226001","2","Other_Combination",0.0138888888888889
"6061","060750226002","2","Other_Combination",0.00574712643678161
"6062","060750227021","2","Other_Combination",0.00516605166051661
"6063","060750227022","2","Other_Combination",0
"6064","060750227041","2","Other_Combination",0
"6065","060750227042","2","Other_Combination",0.00950118764845606
"6066","060750228011","2","Other_Combination",0
"6067","060750228012","2","Other_Combination",0.00529315960912052
"6068","060750228013","2","Other_Combination",0
"6069","060750228021","2","Other_Combination",0
"6070","060750228022","2","Other_Combination",0.0112289457267623
"6071","060750228031","2","Other_Combination",0.00651769087523277
"6072","060750228032","2","Other_Combination",0.0193353474320242
"6073","060750228033","2","Other_Combination",0.0230700976042591
"6074","060750229011","2","Other_Combination",0.0385812072184194
"6075","060750229012","2","Other_Combination",0.0613362541073384
"6076","060750229013","2","Other_Combination",0
"6077","060750229021","2","Other_Combination",0.0530007794232268
"6078","060750229022","2","Other_Combination",0
"6079","060750229031","2","Other_Combination",0
"6080","060750229032","2","Other_Combination",0.136231884057971
"6081","060750229033","2","Other_Combination",0.0312925170068027
"6082","060750230011","2","Other_Combination",0
"6083","060750230012","2","Other_Combination",0.0066030814380044
"6084","060750230013","2","Other_Combination",0
